week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
145,37,242,80.54,75.63,0,0,28
150,34,239,210.23,205.41,0,1,33
178,42,344,75.91,74.82,0,0,39
161,29,328,190.41,158.56,0,0,47
228,4,328,53.07,52.84,0,0,40
245,20,369,235.74,217.21,0,0,15
72,21,47,133.8,115.93,0,0,23
230,3,232,196.77,176.54,0,1,53
176,33,194,314.63,293.9,0,0,42
247,34,83,224.22,223.05,0,1,38
125,29,217,145.27,150.27,0,0,35
241,16,216,124.2,108.2,0,0,34
133,11,105,274.23,264.24,0,0,41
201,9,1,225.25,260.28,0,0,51
162,11,214,272.88,279.1,0,1,43
177,10,132,262.62,287.41,0,0,52
105,38,212,179.32,162.79,0,1,39
251,5,340,114.46,94.29,1,0,40
98,28,18,197.82,187.43,0,0,27
44,26,144,237.59,279.88,0,0,29
55,31,107,166.67,166.38,0,0,5
227,28,240,156.09,181.98,0,0,43
207,17,93,181.41,168.37,0,0,40
152,40,161,61.01,60.94,0,0,30
91,49,198,266.77,292.77,0,0,45
84,50,3,71.73,62.65,0,0,10
119,40,231,90.62,89.26,1,0,40
213,12,224,252.95,241.32,0,0,31
251,21,41,143.06,125.35,0,0,39
184,13,174,68.91,76.1,0,1,33
104,22,267,190.0,205.09,0,0,25
61,6,178,265.63,260.77,0,0,44
188,43,371,114.81,104.65,0,0,27
156,5,274,126.71,122.7,0,0,42
100,43,254,315.13,272.1,0,0,29
5,16,228,320.81,296.08,1,0,15
247,39,244,201.37,250.25,0,0,39
41,40,384,288.47,243.69,0,0,16
230,8,281,67.09,63.06,0,0,41
178,20,354,140.62,137.3,0,0,44
95,34,214,62.97,56.22,0,0,25
144,37,47,162.83,173.65,0,0,34
183,41,289,244.48,195.84,0,1,24
122,15,91,88.62,71.26,0,0,34
220,49,65,188.09,208.38,1,0,43
143,6,396,132.2,107.6,0,0,29
236,32,172,91.83,95.86,0,0,32
184,39,120,74.6,63.74,0,0,33
219,16,20,109.49,89.31,0,1,33
85,3,359,216.42,272.55,0,0,14
78,2,35,221.93,201.84,0,1,37
75,24,30,264.89,291.97,0,0,36
144,25,291,124.87,152.76,0,0,44
234,47,229,275.58,251.32,0,1,39
37,33,21,225.49,186.51,1,0,35
115,21,360,229.89,196.04,0,0,15
135,41,179,148.43,153.03,0,0,43
212,4,294,168.27,157.3,0,0,23
213,30,46,125.79,114.19,0,0,24
190,11,11,184.25,183.42,1,0,43
58,21,100,143.04,191.81,0,0,31
81,11,370,180.54,196.91,0,0,18
73,29,275,304.81,298.34,1,0,37
51,47,180,289.17,279.6,1,0,34
147,22,370,216.98,282.13,0,0,28
117,13,385,276.22,237.11,0,0,44
177,33,117,341.91,286.82,0,1,38
168,37,277,69.37,78.45,0,0,34
103,12,169,147.6,172.4,0,0,22
250,21,135,260.6,254.51,0,0,35
189,32,48,177.69,182.58,0,0,55
143,31,24,197.46,165.56,1,1,30
160,9,232,217.05,232.25,0,0,43
167,39,26,154.21,144.76,0,0,26
167,6,33,85.17,68.79,0,0,40
104,36,127,130.97,123.45,1,0,35
241,17,145,96.34,86.82,0,0,23
105,23,385,268.45,262.79,0,0,34
28,46,20,233.35,217.94,0,0,32
208,23,22,214.76,182.25,0,0,32
180,48,53,184.5,257.15,1,0,55
91,17,151,104.61,140.45,0,0,24
183,33,37,206.23,204.34,0,0,30
29,26,53,311.81,258.56,0,0,35
153,47,95,141.15,121.06,0,0,41
212,17,305,325.75,297.95,0,0,28
217,44,316,199.49,168.47,0,0,17
47,11,138,195.92,161.47,0,0,27
250,14,105,199.34,171.99,0,0,36
36,31,100,228.95,220.91,0,0,19
105,16,270,292.84,296.34,0,0,34
25,50,46,264.9,256.83,0,0,23
73,26,370,79.58,71.49,0,0,31
190,38,352,262.46,218.82,0,0,28
32,22,273,174.84,166.44,1,0,21
90,3,395,266.6,233.22,1,0,31
176,39,26,230.58,187.06,0,0,39
231,46,100,193.23,217.23,0,1,39
221,47,18,155.38,140.53,0,0,35
76,44,352,260.38,216.74,0,1,37
118,45,290,163.51,161.76,0,0,25
108,50,55,227.51,221.9,1,0,46
18,34,386,127.67,113.6,0,0,30
100,34,337,152.49,142.83,0,0,39
173,50,60,169.02,186.98,1,0,27
140,44,138,143.92,203.52,0,0,41
174,1,60,61.21,55.33,0,0,34
105,2,49,236.07,206.9,0,0,16
256,1,169,260.92,234.37,0,0,40
259,27,76,137.62,110.93,0,0,30
86,49,194,292.59,249.49,1,0,45
173,3,193,87.8,101.01,0,0,36
94,1,283,227.93,226.21,0,0,23
180,29,149,267.95,216.61,0,0,41
97,20,91,347.64,278.62,0,1,25
69,14,322,273.36,221.71,0,0,18
202,14,268,264.68,217.63,0,0,34
222,49,87,282.32,272.76,1,0,41
144,1,281,187.79,154.12,0,0,36
14,31,114,152.62,157.59,0,0,34
113,39,52,140.14,119.02,0,0,42
228,36,374,110.06,104.38,1,0,38
186,43,181,83.14,68.61,0,0,38
213,17,195,287.79,250.21,0,0,27
257,50,131,272.3,261.92,0,0,36
46,11,337,100.68,93.53,0,0,33
13,44,318,183.58,218.98,0,0,28
241,34,392,108.17,98.48,0,0,53
15,14,213,136.03,172.25,0,0,26
80,13,351,90.55,126.62,0,0,27
133,6,233,182.02,163.03,0,0,26
119,41,56,312.64,269.72,0,0,23
203,21,222,352.14,292.72,0,0,16
101,48,2,115.31,117.96,0,0,52
158,18,205,216.03,260.84,0,1,41
146,41,293,147.8,188.51,1,0,28
40,33,166,219.59,178.72,0,0,23
83,22,339,83.71,117.47,0,0,42
23,13,288,61.59,73.86,0,0,28
157,16,122,239.21,191.7,0,1,29
84,3,14,109.86,138.89,0,0,28
251,3,329,126.05,102.8,0,0,34
125,30,40,70.22,62.33,0,0,24
8,26,217,205.1,243.81,0,0,42
219,39,146,57.69,61.4,0,0,36
41,23,276,175.92,157.27,0,0,31
17,20,197,232.84,213.78,0,0,12
194,33,290,207.74,264.87,1,0,55
59,10,167,255.3,238.49,1,0,30
233,21,144,188.57,177.96,0,0,26
167,27,59,223.91,299.16,0,0,55
108,15,201,124.11,100.92,0,0,33
233,25,30,275.07,238.67,1,0,47
152,28,87,158.89,213.41,0,0,46
217,1,130,227.37,204.62,0,1,50
131,43,190,59.59,79.38,0,0,41
19,45,226,61.58,51.17,0,0,15
127,9,131,166.92,154.45,1,0,38
21,38,308,154.69,190.56,0,0,24
82,47,175,61.47,50.61,0,0,45
248,50,365,178.01,196.34,1,0,32
16,18,76,50.71,65.88,0,0,35
50,8,76,70.58,87.43,0,0,36
86,29,142,63.59,62.99,0,0,25
129,43,325,135.56,118.73,0,0,37
201,2,198,344.79,295.23,1,0,37
183,15,319,68.31,85.49,1,0,40
120,50,151,153.93,144.38,0,0,36
121,35,30,330.57,282.07,0,0,35
199,24,190,124.31,110.37,0,0,47
25,39,107,226.86,263.93,1,0,38
120,12,208,125.95,122.43,0,0,27
224,18,359,245.55,279.32,1,0,51
103,45,21,250.76,287.45,0,0,28
12,36,164,333.27,279.71,0,0,20
164,43,176,95.41,82.36,1,0,60
181,8,127,213.25,177.38,0,0,28
63,37,1,272.54,290.3,1,0,37
21,23,263,278.42,229.23,0,0,21
179,13,97,111.68,136.5,0,1,36
6,13,363,255.58,219.66,0,1,33
66,29,285,188.33,152.1,1,0,32
21,36,283,131.29,113.54,0,0,21
175,10,67,74.48,69.4,0,0,28
180,20,176,135.42,123.32,0,0,21
233,11,310,168.65,171.16,0,0,45
163,49,29,199.8,174.9,1,1,47
49,22,290,321.46,298.64,0,0,37
14,9,306,337.57,283.23,0,0,24
90,41,239,174.57,163.81,0,0,31
34,29,369,242.77,251.85,0,0,47
69,7,318,153.75,127.99,0,0,29
222,32,44,109.31,102.69,0,0,42
64,17,6,297.38,289.63,0,1,25
79,26,35,177.74,164.16,0,0,43
176,21,84,299.74,262.06,1,1,47
125,31,17,132.14,109.07,0,0,31
52,8,247,103.44,97.9,0,0,26
195,28,145,124.52,121.51,0,0,37
136,47,138,288.8,241.44,0,0,25
204,47,118,262.73,227.02,0,0,39
196,17,257,191.11,160.68,0,0,37
10,44,368,197.12,195.62,0,1,31
41,20,324,125.08,100.29,0,0,24
129,43,19,133.53,113.54,0,0,24
58,37,167,231.45,297.74,0,0,38
186,50,326,217.69,276.21,0,0,25
66,18,155,146.99,125.17,0,0,23
187,37,152,211.29,221.77,1,0,57
180,2,198,170.33,174.07,0,0,31
135,9,177,94.35,93.26,0,0,40
111,49,180,251.36,204.86,0,0,19
100,3,283,79.15,76.11,0,0,25
60,40,222,278.12,223.18,1,0,24
21,49,59,149.1,130.91,0,0,28
220,40,5,257.25,287.54,0,0,26
256,40,160,87.21,70.14,0,0,37
186,44,392,136.13,138.06,0,0,40
88,25,67,208.61,288.45,1,1,62
202,15,303,288.85,280.95,0,0,51
130,41,220,62.77,52.63,0,0,12
256,6,42,127.37,107.51,0,0,41
228,7,56,101.19,95.41,0,0,43
189,34,267,341.67,284.5,0,0,35
144,8,80,212.61,216.72,0,0,36
221,34,394,150.01,153.7,0,0,33
127,13,189,221.34,247.47,0,0,11
223,14,301,133.65,108.67,0,1,46
210,6,127,95.71,84.93,1,0,53
213,47,285,230.04,298.35,0,1,47
44,8,179,200.26,266.66,0,0,43
128,26,396,81.26,104.22,0,0,44
50,9,100,144.63,180.19,0,0,34
233,22,323,161.44,136.19,1,0,41
66,14,25,316.55,293.56,1,0,23
2,30,121,65.61,58.76,0,0,25
245,49,153,235.0,228.97,0,1,51
43,26,51,151.98,150.1,1,0,34
37,5,300,259.45,269.34,0,1,39
217,49,3,90.37,85.89,0,0,37
92,24,211,80.98,77.29,0,0,33
152,30,139,229.84,262.07,0,0,46
26,46,292,138.67,118.75,1,0,36
12,45,221,283.84,291.33,0,0,21
35,5,68,83.06,98.96,0,0,29
38,21,124,135.4,177.76,0,0,23
132,42,246,114.82,93.54,0,0,21
124,1,96,121.38,156.64,0,0,31
152,3,104,323.16,282.67,1,0,36
162,46,234,328.31,289.58,0,0,38
143,47,263,206.1,185.27,0,0,39
163,37,33,141.42,119.63,0,1,39
245,36,49,281.03,277.56,0,0,42
135,21,199,195.81,277.04,1,0,49
182,4,205,286.81,277.68,0,0,37
120,18,289,52.05,58.04,1,0,42
235,30,117,286.14,294.0,0,0,40
94,5,22,209.2,177.73,0,0,20
210,23,138,112.44,101.77,1,1,51
115,6,64,117.9,96.29,0,0,34
144,13,273,313.15,269.78,0,0,32
217,39,169,233.55,198.89,1,0,54
108,29,241,95.85,86.95,0,0,31
67,23,148,250.96,220.8,0,0,38
73,9,50,104.59,85.39,0,0,25
238,5,266,308.4,279.79,0,0,40
64,25,333,292.14,239.07,0,0,33
67,20,392,153.71,149.36,0,0,26
213,38,95,69.26,55.7,0,0,64
193,18,347,83.39,73.66,0,0,44
243,23,175,284.51,243.22,0,1,42
134,20,284,73.57,65.93,0,1,38
236,41,89,217.81,227.18,0,0,44
73,8,117,301.87,252.66,1,0,42
73,47,150,87.88,106.17,0,0,31
65,46,226,108.3,122.9,0,0,33
208,45,260,55.85,63.21,1,0,34
112,6,48,203.55,230.05,1,0,37
96,6,91,48.74,65.68,0,0,30
232,39,286,203.24,240.11,0,0,50
74,23,227,59.53,50.3,0,0,27
99,49,100,232.51,219.57,0,1,39
182,48,148,178.0,248.88,0,1,24
159,37,261,217.88,180.36,0,0,41
185,10,94,315.29,263.48,1,0,51
35,45,97,191.12,163.81,0,0,43
195,20,280,210.33,249.74,0,0,42
145,34,136,133.6,110.96,1,0,43
192,13,286,288.8,240.91,0,0,19
204,3,383,214.41,226.61,0,0,43
2,8,122,228.69,198.91,0,0,28
41,34,14,105.35,99.4,0,1,24
174,16,324,158.61,143.37,0,1,34
142,34,30,66.26,64.81,0,1,22
20,4,168,87.93,97.42,0,0,15
69,17,85,70.24,65.68,0,0,33
247,20,152,317.02,262.05,0,0,20
119,9,102,75.65,72.4,0,0,30
115,39,70,223.6,213.24,0,0,36
113,28,65,190.6,171.27,0,0,26
40,40,268,73.35,84.8,1,1,43
110,10,280,201.77,172.31,0,0,17
49,25,146,165.57,145.9,0,0,14
255,11,380,97.67,91.13,0,0,38
49,5,363,256.3,213.15,0,0,3
115,5,343,150.24,131.5,0,0,20
127,39,262,167.36,191.45,0,0,30
177,28,392,109.07,89.28,0,0,26
101,3,61,44.12,53.79,0,0,31
200,14,199,122.15,121.16,0,0,34
207,45,37,220.89,223.52,0,0,46
54,43,50,263.85,224.86,0,1,37
20,6,166,322.04,295.9,0,0,45
129,23,263,300.39,245.14,0,0,25
206,20,119,89.72,77.26,0,0,46
130,21,391,72.78,60.04,0,0,41
30,28,97,72.28,81.37,0,1,27
94,26,53,270.67,224.23,0,0,36
31,2,111,102.62,91.74,0,0,32
66,5,28,334.43,283.14,0,0,22
89,4,18,267.76,253.4,0,0,37
15,19,192,295.95,285.76,0,0,38
35,13,85,137.79,113.48,0,0,19
256,10,183,167.7,158.79,1,0,48
108,38,9,166.93,238.25,0,0,40
44,34,123,119.24,156.54,0,0,35
33,47,9,65.28,58.33,0,0,20
52,28,106,291.04,273.49,1,0,34
233,12,206,252.61,244.76,0,0,35
43,17,9,65.99,72.62,0,0,16
116,16,390,76.9,62.59,1,1,48
242,2,86,233.16,262.72,0,0,41
90,27,136,72.36,66.59,0,0,15
23,18,19,62.41,55.44,0,0,38
25,50,17,102.3,102.16,0,0,33
158,23,134,142.85,152.5,0,0,47
184,33,348,159.22,141.4,0,0,35
37,29,183,172.04,143.14,0,0,45
26,3,63,163.98,141.91,1,0,35
198,27,106,124.03,115.32,1,0,59
1,42,381,127.9,120.72,0,0,22
217,8,119,47.26,66.11,0,0,42
210,16,369,292.08,273.11,1,0,48
64,48,149,153.8,148.86,0,0,39
57,7,283,155.76,141.66,0,0,16
4,17,256,299.01,270.83,0,0,24
107,23,110,114.92,126.34,0,0,33
256,31,52,178.49,160.62,0,0,38
43,21,98,66.78,56.54,0,1,42
45,2,274,208.09,189.63,1,0,42
201,38,316,195.41,216.74,0,0,43
73,20,34,211.12,189.61,0,0,21
19,23,47,120.92,112.0,1,0,29
230,26,223,210.43,213.58,0,0,30
164,33,89,276.91,289.43,0,0,37
48,25,177,198.54,176.17,0,0,46
200,46,331,176.74,151.28,0,0,31
181,35,385,124.62,148.8,0,0,31
260,50,140,105.51,94.62,0,0,30
67,37,17,57.05,56.88,0,0,28
121,46,164,223.04,185.32,0,0,28
233,3,136,120.28,103.58,1,0,49
14,18,159,174.9,153.51,1,0,46
230,50,242,320.46,270.44,0,1,25
181,6,315,234.79,207.67,0,0,53
197,20,117,214.34,285.39,0,0,46
118,4,228,61.02,51.88,0,0,32
149,33,288,222.52,238.54,1,0,48
158,10,258,177.35,152.13,0,0,31
249,43,310,101.57,85.06,0,0,40
154,7,5,191.74,243.45,0,0,36
11,47,391,175.29,225.18,0,0,44
191,23,94,309.47,251.89,0,0,29
7,33,152,183.0,172.67,0,0,14
12,1,348,105.68,111.66,0,0,16
61,12,283,279.52,240.39,0,0,22
204,33,315,266.33,250.03,0,0,35
199,22,262,78.06,65.36,0,0,26
117,37,191,232.01,202.13,0,0,39
152,15,181,201.57,175.66,0,0,35
20,47,329,248.5,220.54,1,0,34
60,46,290,95.38,134.85,0,0,24
53,26,367,350.54,297.01,0,0,31
3,33,155,197.63,166.06,0,0,36
48,9,64,127.93,105.0,0,0,27
138,45,2,178.33,174.73,1,1,59
212,41,163,319.33,287.14,0,0,35
181,27,39,175.33,145.19,0,0,47
2,16,153,44.93,55.52,0,1,35
5,36,116,268.53,262.09,0,0,42
76,27,249,163.22,155.14,1,0,38
151,31,302,60.85,64.92,0,0,33
154,25,210,65.85,65.32,1,0,39
160,23,377,158.85,191.46,1,0,37
62,8,318,163.04,153.65,0,1,31
69,25,172,220.46,212.33,0,0,30
83,18,168,230.32,212.78,0,1,40
68,26,387,218.76,240.9,1,1,47
67,35,295,159.27,129.58,1,0,29
203,25,65,92.83,75.06,0,0,34
190,48,248,87.94,77.8,0,0,37
256,48,158,106.18,124.19,0,0,53
100,47,178,186.47,152.49,0,0,32
71,38,37,65.13,66.84,0,0,29
13,25,292,336.47,282.66,0,0,22
115,24,21,138.48,185.29,1,0,41
94,10,9,106.29,104.98,0,0,29
170,34,129,94.54,76.36,0,0,16
26,7,386,134.64,114.02,0,0,43
35,12,282,64.79,52.45,0,0,12
87,47,382,363.22,299.02,0,0,28
68,46,173,312.03,265.5,0,0,25
24,28,361,299.13,282.04,0,0,26
113,4,371,157.23,215.45,1,0,48
175,47,98,234.0,198.67,0,0,36
73,24,138,164.86,147.1,0,0,16
176,12,266,152.36,191.6,0,0,18
209,30,397,206.32,166.06,0,0,29
233,38,130,310.36,296.7,1,0,38
246,31,41,175.91,175.59,0,0,20
54,38,217,229.02,254.91,0,0,38
231,45,275,79.21,63.72,0,0,36
92,10,252,77.38,73.13,1,0,24
206,44,210,122.25,144.36,0,0,24
71,48,336,175.52,166.37,0,0,49
253,41,218,191.8,251.38,0,0,55
85,20,73,201.15,198.41,0,0,28
78,33,326,211.22,216.46,0,0,19
15,7,308,176.4,167.71,0,1,41
259,12,83,148.48,195.4,0,0,29
218,16,56,111.4,157.2,1,1,82
68,3,267,266.31,226.9,1,0,31
189,38,2,263.24,281.83,0,0,37
195,6,300,118.78,107.26,0,0,53
114,40,217,281.95,275.52,0,0,43
207,13,60,201.15,196.01,0,0,34
180,41,213,139.01,129.12,0,0,36
179,4,391,181.92,172.52,0,0,22
3,42,339,66.08,53.12,1,0,37
138,14,347,82.8,102.15,1,0,47
99,17,247,64.85,55.64,1,0,46
51,50,91,72.9,61.96,0,0,29
236,3,249,140.54,152.43,0,0,30
239,19,242,76.46,97.45,0,1,47
101,33,173,95.51,99.91,0,0,31
219,26,174,166.51,142.52,0,0,40
72,35,60,163.29,152.94,0,0,39
171,17,112,112.61,96.37,0,0,37
252,29,34,176.13,148.06,0,0,47
112,2,274,217.86,183.8,1,0,32
157,3,141,60.59,68.2,1,0,34
24,39,64,314.87,264.11,0,0,22
131,26,46,274.55,220.01,0,0,30
18,5,354,152.39,134.78,0,0,23
223,10,210,185.32,222.77,0,0,43
213,7,70,190.09,153.32,0,0,32
53,14,310,142.39,139.11,0,0,37
125,15,212,315.84,295.03,0,0,35
67,10,184,252.23,277.86,0,0,27
24,8,314,181.06,160.44,0,0,32
184,10,149,214.46,238.55,0,0,29
127,35,92,38.9,50.9,0,0,24
167,43,188,97.28,115.91,0,0,45
213,47,142,183.0,254.72,0,0,45
208,31,237,179.89,256.09,0,0,43
151,19,36,196.93,160.13,0,0,28
13,13,148,84.83,81.42,0,0,19
55,25,328,250.42,249.47,0,0,26
201,45,225,225.55,286.92,0,0,37
150,44,304,328.88,282.62,0,0,30
180,15,147,270.59,258.39,0,1,40
20,27,305,272.58,240.86,0,1,35
236,32,40,217.08,272.3,1,0,41
240,7,390,226.35,215.8,0,0,34
136,46,96,179.93,208.05,0,0,35
83,5,151,192.93,180.95,1,0,30
66,42,332,305.1,245.07,0,0,23
191,25,51,260.12,211.8,1,0,34
100,43,53,291.19,267.1,0,0,32
56,43,373,295.88,270.48,0,0,26
13,29,73,175.35,168.88,0,0,25
39,41,116,168.47,238.28,0,0,36
16,13,308,252.04,215.33,0,1,45
157,50,18,184.66,175.1,0,0,21
4,42,119,237.88,257.78,1,0,44
196,31,47,218.96,198.68,0,0,36
159,41,387,138.07,143.52,0,0,34
258,15,127,275.38,234.08,0,0,45
17,3,94,159.44,142.02,0,0,25
172,13,147,246.3,209.02,0,1,36
185,32,371,59.69,64.95,0,0,33
181,24,262,293.94,258.42,1,0,12
7,3,204,169.34,161.64,0,0,24
91,25,5,230.26,250.26,1,0,29
101,2,168,183.28,191.23,0,1,31
54,20,15,264.11,287.19,0,0,26
22,30,72,218.12,207.04,1,1,37
139,19,222,247.53,234.63,1,0,30
122,50,308,138.93,113.66,0,0,29
6,45,313,223.18,218.74,1,0,49
140,7,265,270.99,262.52,0,0,27
2,41,291,117.29,145.96,0,0,24
116,46,38,203.08,188.87,0,0,25
214,18,392,219.93,247.77,0,0,42
122,13,373,230.45,273.48,0,0,33
98,19,261,193.78,184.56,0,0,34
126,44,279,52.0,63.83,0,0,45
150,21,83,291.8,236.43,0,0,20
141,29,104,126.01,138.15,0,0,32
129,18,162,75.65,62.95,0,0,42
235,47,315,282.98,235.92,0,0,44
74,10,302,181.62,255.53,0,0,20
223,1,382,178.09,143.75,0,0,20
242,20,81,274.06,224.0,0,0,41
36,14,84,127.27,143.42,0,1,33
154,5,339,100.79,83.48,0,0,40
44,34,12,246.63,243.45,0,0,34
196,46,235,54.05,76.71,0,1,35
68,11,154,237.93,217.56,1,0,32
232,20,322,116.06,94.82,0,0,29
134,25,304,292.33,287.77,0,1,27
3,7,30,111.57,119.46,0,0,33
87,2,276,203.49,189.15,1,0,36
161,37,139,275.37,241.45,0,0,38
259,42,198,228.7,294.7,0,0,46
159,4,204,130.84,127.41,0,0,42
127,50,151,88.57,98.95,0,0,37
253,43,317,108.08,90.82,0,0,35
192,42,150,263.75,291.86,0,0,24
74,13,12,322.67,274.26,0,0,22
243,42,33,52.14,65.61,0,0,57
95,2,262,89.66,83.02,0,0,18
177,30,149,202.1,163.78,0,0,33
67,46,247,196.21,224.67,0,1,44
192,40,192,67.67,61.83,0,0,35
137,18,361,182.94,224.53,0,0,40
90,31,109,76.94,63.51,1,0,37
189,48,129,301.66,274.06,0,0,42
21,28,320,196.96,167.82,1,0,15
4,20,346,243.56,209.87,1,0,23
9,39,322,257.82,208.4,0,0,16
133,22,286,198.41,240.74,0,0,21
254,39,144,112.59,97.67,1,0,58
22,39,140,309.2,247.53,0,0,15
228,31,185,249.13,240.41,0,0,32
166,46,200,212.16,190.18,1,0,44
235,10,4,213.27,194.03,0,0,31
204,45,256,148.2,196.93,0,0,48
141,42,282,115.3,103.82,0,0,45
98,47,375,271.63,228.04,1,0,40
200,22,3,72.45,88.51,1,0,43
226,28,75,245.67,260.16,0,0,40
62,48,177,70.11,96.95,1,0,42
134,7,164,292.64,248.25,0,0,17
231,13,163,167.44,144.31,0,0,22
122,26,262,83.74,99.81,0,0,29
160,26,324,80.76,67.23,1,1,56
16,44,18,177.95,160.51,0,0,40
235,40,154,213.27,184.76,0,0,24
183,14,74,248.19,237.9,0,0,38
64,50,158,242.87,233.1,0,0,14
114,13,236,126.58,122.12,0,0,31
222,21,368,257.66,232.79,0,1,33
205,34,179,136.83,158.43,0,0,41
165,6,358,238.6,222.6,0,0,34
82,1,289,322.95,264.56,0,0,26
138,18,96,246.02,232.97,0,0,41
149,46,157,223.55,220.07,0,0,45
193,1,134,88.73,92.21,0,0,29
100,6,89,118.25,148.73,0,1,44
87,39,83,199.25,242.32,0,0,48
110,6,18,38.96,52.99,0,0,34
88,14,29,157.2,156.04,0,0,26
240,43,326,59.73,81.19,0,0,25
15,27,53,171.87,140.39,0,0,17
56,26,193,194.62,168.74,0,1,44
41,46,225,250.24,277.12,0,0,32
222,50,334,97.0,113.66,0,0,37
191,2,236,199.03,163.02,0,0,30
218,12,337,60.24,59.85,1,0,39
133,34,241,210.49,278.44,0,0,52
170,15,327,61.14,50.09,0,0,33
32,30,207,136.81,183.99,0,0,43
13,2,372,83.36,70.07,1,0,28
158,16,250,124.84,101.64,1,0,32
259,39,174,155.08,162.62,0,0,60
245,20,125,248.14,273.05,0,0,56
256,49,210,57.11,51.42,0,0,44
91,46,358,225.2,193.35,0,0,49
135,16,226,192.92,249.59,0,0,30
243,13,18,229.32,197.74,0,0,30
202,17,329,68.1,59.72,1,1,51
223,2,108,200.38,187.03,0,0,32
128,32,79,117.02,109.28,0,0,39
129,50,178,112.5,96.21,0,0,26
171,41,331,214.82,188.12,0,0,35
110,28,1,123.59,118.75,0,0,47
8,2,24,64.65,55.01,0,0,15
241,23,331,216.78,255.94,0,0,36
168,9,325,70.04,64.24,0,0,37
158,12,369,89.56,79.77,0,0,29
120,47,214,187.15,239.72,0,1,60
52,26,374,57.58,71.98,0,0,33
243,27,261,60.9,56.78,0,0,21
254,28,336,184.21,176.66,0,0,32
38,11,369,224.01,255.83,0,0,13
91,14,320,265.93,241.52,0,0,28
52,31,351,126.53,144.37,0,0,37
135,8,3,207.21,254.85,0,1,49
221,42,259,110.56,157.63,0,0,44
228,7,2,219.82,212.27,0,0,46
133,40,37,218.85,239.57,0,0,30
95,20,53,342.04,289.47,0,0,29
236,8,17,140.51,125.26,0,0,38
64,27,56,169.71,153.06,0,0,12
17,47,355,160.64,130.33,1,0,21
185,36,256,246.15,212.02,0,1,38
8,13,246,117.0,157.79,0,0,26
65,4,97,53.61,62.94,0,0,16
237,10,18,267.83,265.03,0,0,46
95,18,399,60.67,56.45,0,0,36
41,1,14,308.05,255.08,0,0,26
134,22,297,176.56,157.32,0,0,37
209,8,288,190.04,213.53,0,1,31
97,30,315,273.08,260.47,0,0,15
86,36,101,92.29,78.38,0,0,21
107,6,125,325.35,291.46,0,0,23
49,45,194,189.44,168.13,0,1,26
86,18,118,45.52,51.04,0,0,49
90,22,176,137.1,152.18,1,0,48
92,37,219,120.75,97.53,0,1,37
85,5,385,312.82,290.15,0,0,43
188,5,363,178.01,183.7,0,1,37
142,37,300,212.33,217.72,1,0,41
67,24,138,62.05,58.31,0,0,38
178,6,246,45.87,56.73,0,0,30
106,17,77,174.38,234.55,0,0,31
26,43,137,182.99,164.54,0,1,19
149,8,258,253.08,292.02,0,0,51
253,9,349,208.86,203.69,0,0,61
232,35,147,176.26,155.58,0,0,33
3,6,294,270.55,216.76,0,0,30
97,44,30,281.84,230.97,1,1,34
191,30,295,131.32,113.39,0,0,29
259,20,150,67.8,80.89,0,0,30
45,43,280,243.28,212.03,0,0,6
98,10,248,56.43,51.0,0,0,31
179,2,7,181.9,196.16,0,0,31
122,15,301,170.97,144.21,1,0,41
154,4,362,112.51,114.78,0,0,21
179,35,69,131.97,140.56,1,0,52
148,8,375,102.83,89.89,0,1,15
78,39,319,189.03,152.55,0,0,38
93,18,262,175.88,147.87,0,0,40
257,32,290,277.66,261.87,0,0,35
123,44,368,286.14,254.88,1,0,18
55,13,141,211.94,190.07,0,1,28
8,11,122,93.33,91.61,1,0,35
141,49,310,227.51,201.72,1,0,48
202,34,313,106.65,108.28,1,0,49
144,38,272,44.57,63.3,0,0,39
249,49,201,127.12,117.01,0,0,31
55,19,36,103.2,91.25,0,0,29
6,45,283,140.37,128.04,1,1,36
41,33,227,149.74,144.79,0,0,36
76,36,396,157.72,128.39,0,0,33
27,29,394,206.33,166.62,0,0,23
21,36,19,61.73,65.18,1,0,46
122,9,8,182.39,191.41,0,0,27
117,35,366,125.97,123.97,0,0,32
259,49,346,275.85,230.27,0,0,28
234,14,266,227.08,211.26,0,0,48
174,40,233,287.22,263.23,1,0,48
170,23,42,239.86,226.5,0,0,31
197,21,96,108.86,90.6,0,0,38
85,5,386,89.4,72.45,0,0,43
216,50,51,199.93,280.11,0,0,51
3,1,313,188.96,208.93,1,0,43
214,3,23,324.97,269.44,1,0,41
118,35,209,259.83,243.24,1,0,24
142,49,73,115.67,110.87,1,0,42
219,2,83,94.84,79.0,0,0,35
238,23,246,210.04,295.05,0,0,53
46,49,109,52.13,53.15,0,0,33
204,20,353,204.87,172.14,0,0,36
118,22,22,239.77,256.7,0,0,22
58,20,57,292.31,281.51,0,0,22
234,33,108,280.98,236.01,0,0,47
259,29,262,138.84,132.51,0,0,52
98,6,330,122.33,156.0,0,0,55
45,46,169,121.98,123.94,0,1,28
44,28,71,109.1,123.63,0,0,45
10,39,277,176.36,156.44,0,0,25
235,23,97,179.49,165.52,0,0,26
161,23,140,271.32,254.44,1,0,38
155,37,159,255.56,250.61,0,0,22
222,17,187,141.58,124.26,0,0,20
