date,kitchen_id,menu_item_id,item_name,quantity_sold,price
2024-01-16,3,4,Bruschetta,33,8.0
2024-01-16,3,5,Tiramisu,41,7.0
2024-01-16,3,6,Caesar Salad,19,10.0
2024-01-16,3,7,Minestrone Soup,29,9.0
2024-01-16,4,1,Margherita Pizza,35,12.0
2024-01-16,4,2,Pasta Alfredo,38,14.0
2024-01-16,4,3,Lasagna Bolognese,29,16.0
2024-01-16,4,4,Bruschetta,31,8.0
2024-01-16,4,5,Tiramisu,39,7.0
2024-01-16,4,6,Caesar Salad,27,10.0
2024-01-16,4,7,Minestrone Soup,37,9.0
2024-01-16,5,1,Margherita Pizza,35,12.0
2024-01-16,5,2,Pasta Alfredo,41,14.0
2024-01-16,5,3,Lasagna Bolognese,28,16.0
2024-01-16,5,4,Bruschetta,33,8.0
2024-01-16,5,5,Tiramisu,39,7.0
2024-01-16,5,6,Caesar Salad,30,10.0
2024-01-16,5,7,Minestrone Soup,33,9.0
2024-01-17,1,1,Margherita Pizza,29,12.0
2024-01-17,1,2,Pasta Alfredo,39,14.0
2024-01-17,1,3,Lasagna Bolognese,26,16.0
2024-01-17,1,4,Bruschetta,28,8.0
2024-01-17,1,5,Tiramisu,37,7.0
2024-01-17,1,6,Caesar Salad,23,10.0
2024-01-17,1,7,Minestrone Soup,22,9.0
2024-01-17,2,1,Margherita Pizza,27,12.0
2024-01-17,2,2,Pasta Alfredo,29,14.0
2024-01-17,2,3,Lasagna Bolognese,24,16.0
2024-01-17,2,4,Bruschetta,30,8.0
2024-01-17,2,5,Tiramisu,40,7.0
2024-01-17,2,6,Caesar Salad,26,10.0
2024-01-17,2,7,Minestrone Soup,29,9.0
2024-01-17,3,1,Margherita Pizza,34,12.0
2024-01-17,3,2,Pasta Alfredo,30,14.0
2024-01-17,3,3,Lasagna Bolognese,27,16.0
2024-01-17,3,4,Bruschetta,34,8.0
2024-01-17,3,5,Tiramisu,32,7.0
2024-01-17,3,6,Caesar Salad,30,10.0
2024-01-17,3,7,Minestrone Soup,33,9.0
2024-01-17,4,1,Margherita Pizza,32,12.0
2024-01-17,4,2,Pasta Alfredo,40,14.0
2024-01-17,4,3,Lasagna Bolognese,34,16.0
2024-01-17,4,4,Bruschetta,34,8.0
2024-01-17,4,5,Tiramisu,39,7.0
2024-01-17,4,6,Caesar Salad,26,10.0
2024-01-17,4,7,Minestrone Soup,30,9.0
2024-01-17,5,1,Margherita Pizza,37,12.0
2024-01-17,5,2,Pasta Alfredo,38,14.0
2024-01-17,5,3,Lasagna Bolognese,29,16.0
2024-01-17,5,4,Bruschetta,33,8.0
2024-01-17,5,5,Tiramisu,42,7.0
2024-01-17,5,6,Caesar Salad,30,10.0
2024-01-17,5,7,Minestrone Soup,38,9.0
2024-01-18,1,1,Margherita Pizza,27,12.0
2024-01-18,1,2,Pasta Alfredo,32,14.0
2024-01-18,1,3,Lasagna Bolognese,21,16.0
2024-01-18,1,4,Bruschetta,27,8.0
2024-01-18,1,5,Tiramisu,34,7.0
2024-01-18,1,6,Caesar Salad,26,10.0
2024-01-18,1,7,Minestrone Soup,26,9.0
2024-01-18,2,1,Margherita Pizza,33,12.0
2024-01-18,2,2,Pasta Alfredo,39,14.0
2024-01-18,2,3,Lasagna Bolognese,26,16.0
2024-01-18,2,4,Bruschetta,36,8.0
2024-01-18,2,5,Tiramisu,33,7.0
2024-01-18,2,6,Caesar Salad,21,10.0
2024-01-18,2,7,Minestrone Soup,25,9.0
2024-01-18,3,1,Margherita Pizza,36,12.0
2024-01-18,3,2,Pasta Alfredo,39,14.0
2024-01-18,3,3,Lasagna Bolognese,26,16.0
2024-01-18,3,4,Bruschetta,32,8.0
2024-01-18,3,5,Tiramisu,33,7.0
2024-01-18,3,6,Caesar Salad,34,10.0
2024-01-18,3,7,Minestrone Soup,32,9.0
2024-01-18,4,1,Margherita Pizza,33,12.0
2024-01-18,4,2,Pasta Alfredo,41,14.0
2024-01-18,4,3,Lasagna Bolognese,29,16.0
2024-01-18,4,4,Bruschetta,34,8.0
2024-01-18,4,5,Tiramisu,36,7.0
2024-01-18,4,6,Caesar Salad,29,10.0
2024-01-18,4,7,Minestrone Soup,39,9.0
2024-01-18,5,1,Margherita Pizza,39,12.0
2024-01-18,5,2,Pasta Alfredo,45,14.0
2024-01-18,5,3,Lasagna Bolognese,27,16.0
2024-01-18,5,4,Bruschetta,32,8.0
2024-01-18,5,5,Tiramisu,40,7.0
2024-01-18,5,6,Caesar Salad,29,10.0
2024-01-18,5,7,Minestrone Soup,38,9.0
2024-01-19,1,1,Margherita Pizza,33,12.0
2024-01-19,1,2,Pasta Alfredo,49,14.0
2024-01-19,1,3,Lasagna Bolognese,32,16.0
2024-01-19,1,4,Bruschetta,37,8.0
2024-01-19,1,5,Tiramisu,42,7.0
2024-01-19,1,6,Caesar Salad,27,10.0
2024-01-19,1,7,Minestrone Soup,41,9.0
2024-01-19,2,1,Margherita Pizza,41,12.0
2024-01-19,2,2,Pasta Alfredo,43,14.0
2024-01-19,2,3,Lasagna Bolognese,30,16.0
2024-01-19,2,4,Bruschetta,39,8.0
2024-01-19,2,5,Tiramisu,52,7.0
2024-01-19,2,6,Caesar Salad,33,10.0
2024-01-19,2,7,Minestrone Soup,36,9.0
2024-01-19,3,1,Margherita Pizza,42,12.0
2024-01-19,3,2,Pasta Alfredo,49,14.0
2024-01-19,3,3,Lasagna Bolognese,27,16.0
2024-01-19,3,4,Bruschetta,42,8.0
2024-01-19,3,5,Tiramisu,49,7.0
2024-01-19,3,6,Caesar Salad,38,10.0
2024-01-19,3,7,Minestrone Soup,48,9.0
2024-01-19,4,1,Margherita Pizza,48,12.0
2024-01-19,4,2,Pasta Alfredo,51,14.0
2024-01-19,4,3,Lasagna Bolognese,34,16.0
2024-01-19,4,4,Bruschetta,52,8.0
2024-01-19,4,5,Tiramisu,52,7.0
2024-01-19,4,6,Caesar Salad,37,10.0
2024-01-19,4,7,Minestrone Soup,44,9.0
2024-01-19,5,1,Margherita Pizza,47,12.0
2024-01-19,5,2,Pasta Alfredo,54,14.0
2024-01-19,5,3,Lasagna Bolognese,37,16.0
2024-01-19,5,4,Bruschetta,45,8.0
2024-01-19,5,5,Tiramisu,54,7.0
2024-01-19,5,6,Caesar Salad,37,10.0
2024-01-19,5,7,Minestrone Soup,44,9.0
2024-01-20,1,1,Margherita Pizza,39,12.0
2024-01-20,1,2,Pasta Alfredo,44,14.0
2024-01-20,1,3,Lasagna Bolognese,37,16.0
2024-01-20,1,4,Bruschetta,31,8.0
2024-01-20,1,5,Tiramisu,48,7.0
2024-01-20,1,6,Caesar Salad,36,10.0
2024-01-20,1,7,Minestrone Soup,32,9.0
2024-01-20,2,1,Margherita Pizza,39,12.0
2024-01-20,2,2,Pasta Alfredo,46,14.0
2024-01-20,2,3,Lasagna Bolognese,30,16.0
2024-01-20,2,4,Bruschetta,38,8.0
2024-01-20,2,5,Tiramisu,44,7.0
2024-01-20,2,6,Caesar Salad,39,10.0
2024-01-20,2,7,Minestrone Soup,43,9.0
2024-01-20,3,1,Margherita Pizza,46,12.0
2024-01-20,3,2,Pasta Alfredo,52,14.0
2024-01-20,3,3,Lasagna Bolognese,32,16.0
2024-01-20,3,4,Bruschetta,41,8.0
2024-01-20,3,5,Tiramisu,51,7.0
2024-01-20,3,6,Caesar Salad,32,10.0
2024-01-20,3,7,Minestrone Soup,45,9.0
2024-01-20,4,1,Margherita Pizza,44,12.0
2024-01-20,4,2,Pasta Alfredo,51,14.0
2024-01-20,4,3,Lasagna Bolognese,39,16.0
2024-01-20,4,4,Bruschetta,46,8.0
2024-01-20,4,5,Tiramisu,51,7.0
2024-01-20,4,6,Caesar Salad,41,10.0
2024-01-20,4,7,Minestrone Soup,41,9.0
2024-01-20,5,1,Margherita Pizza,48,12.0
2024-01-20,5,2,Pasta Alfredo,56,14.0
2024-01-20,5,3,Lasagna Bolognese,38,16.0
2024-01-20,5,4,Bruschetta,48,8.0
2024-01-20,5,5,Tiramisu,51,7.0
2024-01-20,5,6,Caesar Salad,42,10.0
2024-01-20,5,7,Minestrone Soup,46,9.0
2024-01-21,1,1,Margherita Pizza,31,12.0
2024-01-21,1,2,Pasta Alfredo,41,14.0
2024-01-21,1,3,Lasagna Bolognese,25,16.0
2024-01-21,1,4,Bruschetta,29,8.0
2024-01-21,1,5,Tiramisu,34,7.0
2024-01-21,1,6,Caesar Salad,29,10.0
2024-01-21,1,7,Minestrone Soup,29,9.0
2024-01-21,2,1,Margherita Pizza,40,12.0
2024-01-21,2,2,Pasta Alfredo,34,14.0
2024-01-21,2,3,Lasagna Bolognese,34,16.0
2024-01-21,2,4,Bruschetta,35,8.0
2024-01-21,2,5,Tiramisu,40,7.0
2024-01-21,2,6,Caesar Salad,27,10.0
2024-01-21,2,7,Minestrone Soup,36,9.0
2024-01-21,3,1,Margherita Pizza,36,12.0
2024-01-21,3,2,Pasta Alfredo,46,14.0
2024-01-21,3,3,Lasagna Bolognese,31,16.0
2024-01-21,3,4,Bruschetta,37,8.0
2024-01-21,3,5,Tiramisu,41,7.0
2024-01-21,3,6,Caesar Salad,30,10.0
2024-01-21,3,7,Minestrone Soup,37,9.0
2024-01-21,4,1,Margherita Pizza,33,12.0
2024-01-21,4,2,Pasta Alfredo,40,14.0
2024-01-21,4,3,Lasagna Bolognese,34,16.0
2024-01-21,4,4,Bruschetta,38,8.0
2024-01-21,4,5,Tiramisu,44,7.0
2024-01-21,4,6,Caesar Salad,32,10.0
2024-01-21,4,7,Minestrone Soup,39,9.0
2024-01-21,5,1,Margherita Pizza,38,12.0
2024-01-21,5,2,Pasta Alfredo,44,14.0
2024-01-21,5,3,Lasagna Bolognese,34,16.0
2024-01-21,5,4,Bruschetta,37,8.0
2024-01-21,5,5,Tiramisu,48,7.0
2024-01-21,5,6,Caesar Salad,28,10.0
2024-01-21,5,7,Minestrone Soup,43,9.0
2024-01-22,1,1,Margherita Pizza,26,12.0
2024-01-22,1,2,Pasta Alfredo,29,14.0
2024-01-22,1,3,Lasagna Bolognese,23,16.0
2024-01-22,1,4,Bruschetta,29,8.0
2024-01-22,1,5,Tiramisu,31,7.0
2024-01-22,1,6,Caesar Salad,15,10.0
2024-01-22,1,7,Minestrone Soup,20,9.0
2024-01-22,2,1,Margherita Pizza,24,12.0
2024-01-22,2,2,Pasta Alfredo,30,14.0
2024-01-22,2,3,Lasagna Bolognese,23,16.0
2024-01-22,2,4,Bruschetta,23,8.0
2024-01-22,2,5,Tiramisu,30,7.0
2024-01-22,2,6,Caesar Salad,19,10.0
2024-01-22,2,7,Minestrone Soup,24,9.0
2024-01-22,3,1,Margherita Pizza,23,12.0
2024-01-22,3,2,Pasta Alfredo,28,14.0
2024-01-22,3,3,Lasagna Bolognese,18,16.0
2024-01-22,3,4,Bruschetta,24,8.0
2024-01-22,3,5,Tiramisu,34,7.0
2024-01-22,3,6,Caesar Salad,19,10.0
2024-01-22,3,7,Minestrone Soup,35,9.0
2024-01-22,4,1,Margherita Pizza,30,12.0
2024-01-22,4,2,Pasta Alfredo,33,14.0
2024-01-22,4,3,Lasagna Bolognese,21,16.0
2024-01-22,4,4,Bruschetta,30,8.0
2024-01-22,4,5,Tiramisu,31,7.0
2024-01-22,4,6,Caesar Salad,24,10.0
2024-01-22,4,7,Minestrone Soup,36,9.0
2024-01-22,5,1,Margherita Pizza,29,12.0
2024-01-22,5,2,Pasta Alfredo,38,14.0
2024-01-22,5,3,Lasagna Bolognese,22,16.0
2024-01-22,5,4,Bruschetta,29,8.0
2024-01-22,5,5,Tiramisu,40,7.0
2024-01-22,5,6,Caesar Salad,23,10.0
2024-01-22,5,7,Minestrone Soup,35,9.0
2024-01-23,1,1,Margherita Pizza,31,12.0
2024-01-23,1,2,Pasta Alfredo,32,14.0
2024-01-23,1,3,Lasagna Bolognese,26,16.0
2024-01-23,1,4,Bruschetta,31,8.0
2024-01-23,1,5,Tiramisu,35,7.0
2024-01-23,1,6,Caesar Salad,19,10.0
2024-01-23,1,7,Minestrone Soup,26,9.0
2024-01-23,2,1,Margherita Pizza,29,12.0
2024-01-23,2,2,Pasta Alfredo,35,14.0
2024-01-23,2,3,Lasagna Bolognese,27,16.0
2024-01-23,2,4,Bruschetta,31,8.0
2024-01-23,2,5,Tiramisu,31,7.0
2024-01-23,2,6,Caesar Salad,26,10.0
2024-01-23,2,7,Minestrone Soup,32,9.0
2024-01-23,3,1,Margherita Pizza,33,12.0
2024-01-23,3,2,Pasta Alfredo,40,14.0
2024-01-23,3,3,Lasagna Bolognese,29,16.0
2024-01-23,3,4,Bruschetta,33,8.0
2024-01-23,3,5,Tiramisu,37,7.0
2024-01-23,3,6,Caesar Salad,21,10.0
2024-01-23,3,7,Minestrone Soup,33,9.0
2024-01-23,4,1,Margherita Pizza,34,12.0
2024-01-23,4,2,Pasta Alfredo,39,14.0
2024-01-23,4,3,Lasagna Bolognese,24,16.0
2024-01-23,4,4,Bruschetta,30,8.0
2024-01-23,4,5,Tiramisu,42,7.0
2024-01-23,4,6,Caesar Salad,27,10.0
2024-01-23,4,7,Minestrone Soup,35,9.0
2024-01-23,5,1,Margherita Pizza,35,12.0
2024-01-23,5,2,Pasta Alfredo,40,14.0
2024-01-23,5,3,Lasagna Bolognese,32,16.0
2024-01-23,5,4,Bruschetta,33,8.0
2024-01-23,5,5,Tiramisu,41,7.0
2024-01-23,5,6,Caesar Salad,27,10.0
2024-01-23,5,7,Minestrone Soup,33,9.0
2024-01-24,1,1,Margherita Pizza,28,12.0
2024-01-24,1,2,Pasta Alfredo,34,14.0
2024-01-24,1,3,Lasagna Bolognese,22,16.0
2024-01-24,1,4,Bruschetta,32,8.0
2024-01-24,1,5,Tiramisu,31,7.0
2024-01-24,1,6,Caesar Salad,23,10.0
2024-01-24,1,7,Minestrone Soup,27,9.0
2024-01-24,2,1,Margherita Pizza,34,12.0
2024-01-24,2,2,Pasta Alfredo,36,14.0
2024-01-24,2,3,Lasagna Bolognese,28,16.0
2024-01-24,2,4,Bruschetta,26,8.0
2024-01-24,2,5,Tiramisu,36,7.0
2024-01-24,2,6,Caesar Salad,28,10.0
2024-01-24,2,7,Minestrone Soup,30,9.0
2024-01-24,3,1,Margherita Pizza,35,12.0
2024-01-24,3,2,Pasta Alfredo,35,14.0
2024-01-24,3,3,Lasagna Bolognese,30,16.0
2024-01-24,3,4,Bruschetta,38,8.0
2024-01-24,3,5,Tiramisu,36,7.0
2024-01-24,3,6,Caesar Salad,25,10.0
2024-01-24,3,7,Minestrone Soup,36,9.0
2024-01-24,4,1,Margherita Pizza,38,12.0
2024-01-24,4,2,Pasta Alfredo,37,14.0
2024-01-24,4,3,Lasagna Bolognese,26,16.0
2024-01-24,4,4,Bruschetta,32,8.0
2024-01-24,4,5,Tiramisu,34,7.0
2024-01-24,4,6,Caesar Salad,25,10.0
2024-01-24,4,7,Minestrone Soup,30,9.0
2024-01-24,5,1,Margherita Pizza,32,12.0
2024-01-24,5,2,Pasta Alfredo,40,14.0
2024-01-24,5,3,Lasagna Bolognese,29,16.0
2024-01-24,5,4,Bruschetta,39,8.0
2024-01-24,5,5,Tiramisu,37,7.0
2024-01-24,5,6,Caesar Salad,32,10.0
2024-01-24,5,7,Minestrone Soup,34,9.0
2024-01-25,1,1,Margherita Pizza,28,12.0
2024-01-25,1,2,Pasta Alfredo,35,14.0
2024-01-25,1,3,Lasagna Bolognese,20,16.0
2024-01-25,1,4,Bruschetta,30,8.0
2024-01-25,1,5,Tiramisu,34,7.0
2024-01-25,1,6,Caesar Salad,25,10.0
2024-01-25,1,7,Minestrone Soup,29,9.0
2024-01-25,2,1,Margherita Pizza,37,12.0
2024-01-25,2,2,Pasta Alfredo,33,14.0
2024-01-25,2,3,Lasagna Bolognese,23,16.0
2024-01-25,2,4,Bruschetta,28,8.0
2024-01-25,2,5,Tiramisu,33,7.0
2024-01-25,2,6,Caesar Salad,23,10.0
2024-01-25,2,7,Minestrone Soup,34,9.0
2024-01-25,3,1,Margherita Pizza,36,12.0
2024-01-25,3,2,Pasta Alfredo,35,14.0
2024-01-25,3,3,Lasagna Bolognese,24,16.0
2024-01-25,3,4,Bruschetta,33,8.0
2024-01-25,3,5,Tiramisu,35,7.0
2024-01-25,3,6,Caesar Salad,28,10.0
2024-01-25,3,7,Minestrone Soup,32,9.0
2024-01-25,4,1,Margherita Pizza,28,12.0
2024-01-25,4,2,Pasta Alfredo,43,14.0
2024-01-25,4,3,Lasagna Bolognese,33,16.0
2024-01-25,4,4,Bruschetta,31,8.0
2024-01-25,4,5,Tiramisu,37,7.0
2024-01-25,4,6,Caesar Salad,28,10.0
2024-01-25,4,7,Minestrone Soup,34,9.0
2024-01-25,5,1,Margherita Pizza,36,12.0
2024-01-25,5,2,Pasta Alfredo,46,14.0
2024-01-25,5,3,Lasagna Bolognese,28,16.0
2024-01-25,5,4,Bruschetta,32,8.0
2024-01-25,5,5,Tiramisu,36,7.0
2024-01-25,5,6,Caesar Salad,27,10.0
2024-01-25,5,7,Minestrone Soup,34,9.0
2024-01-26,1,1,Margherita Pizza,44,12.0
2024-01-26,1,2,Pasta Alfredo,43,14.0
2024-01-26,1,3,Lasagna Bolognese,33,16.0
2024-01-26,1,4,Bruschetta,38,8.0
2024-01-26,1,5,Tiramisu,48,7.0
2024-01-26,1,6,Caesar Salad,40,10.0
2024-01-26,1,7,Minestrone Soup,37,9.0
2024-01-26,2,1,Margherita Pizza,39,12.0
2024-01-26,2,2,Pasta Alfredo,50,14.0
2024-01-26,2,3,Lasagna Bolognese,36,16.0
2024-01-26,2,4,Bruschetta,46,8.0
2024-01-26,2,5,Tiramisu,49,7.0
2024-01-26,2,6,Caesar Salad,33,10.0
2024-01-26,2,7,Minestrone Soup,42,9.0
2024-01-26,3,1,Margherita Pizza,46,12.0
2024-01-26,3,2,Pasta Alfredo,52,14.0
2024-01-26,3,3,Lasagna Bolognese,37,16.0
2024-01-26,3,4,Bruschetta,46,8.0
2024-01-26,3,5,Tiramisu,53,7.0
2024-01-26,3,6,Caesar Salad,40,10.0
2024-01-26,3,7,Minestrone Soup,44,9.0
2024-01-26,4,1,Margherita Pizza,44,12.0
2024-01-26,4,2,Pasta Alfredo,52,14.0
2024-01-26,4,3,Lasagna Bolognese,41,16.0
2024-01-26,4,4,Bruschetta,42,8.0
2024-01-26,4,5,Tiramisu,53,7.0
2024-01-26,4,6,Caesar Salad,36,10.0
2024-01-26,4,7,Minestrone Soup,45,9.0
2024-01-26,5,1,Margherita Pizza,50,12.0
2024-01-26,5,2,Pasta Alfredo,55,14.0
2024-01-26,5,3,Lasagna Bolognese,39,16.0
2024-01-26,5,4,Bruschetta,42,8.0
2024-01-26,5,5,Tiramisu,57,7.0
2024-01-26,5,6,Caesar Salad,41,10.0
2024-01-26,5,7,Minestrone Soup,53,9.0
2024-01-27,1,1,Margherita Pizza,38,12.0
2024-01-27,1,2,Pasta Alfredo,46,14.0
2024-01-27,1,3,Lasagna Bolognese,33,16.0
2024-01-27,1,4,Bruschetta,43,8.0
2024-01-27,1,5,Tiramisu,45,7.0
2024-01-27,1,6,Caesar Salad,33,10.0
2024-01-27,1,7,Minestrone Soup,40,9.0
2024-01-27,2,1,Margherita Pizza,41,12.0
2024-01-27,2,2,Pasta Alfredo,46,14.0
2024-01-27,2,3,Lasagna Bolognese,34,16.0
2024-01-27,2,4,Bruschetta,44,8.0
2024-01-27,2,5,Tiramisu,44,7.0
2024-01-27,2,6,Caesar Salad,34,10.0
2024-01-27,2,7,Minestrone Soup,38,9.0
2024-01-27,3,1,Margherita Pizza,46,12.0
2024-01-27,3,2,Pasta Alfredo,45,14.0
2024-01-27,3,3,Lasagna Bolognese,34,16.0
2024-01-27,3,4,Bruschetta,44,8.0
2024-01-27,3,5,Tiramisu,54,7.0
2024-01-27,3,6,Caesar Salad,35,10.0
2024-01-27,3,7,Minestrone Soup,41,9.0
2024-01-27,4,1,Margherita Pizza,50,12.0
2024-01-27,4,2,Pasta Alfredo,48,14.0
2024-01-27,4,3,Lasagna Bolognese,31,16.0
2024-01-27,4,4,Bruschetta,46,8.0
2024-01-27,4,5,Tiramisu,50,7.0
2024-01-27,4,6,Caesar Salad,34,10.0
2024-01-27,4,7,Minestrone Soup,47,9.0
2024-01-27,5,1,Margherita Pizza,47,12.0
2024-01-27,5,2,Pasta Alfredo,53,14.0
2024-01-27,5,3,Lasagna Bolognese,35,16.0
2024-01-27,5,4,Bruschetta,49,8.0
2024-01-27,5,5,Tiramisu,56,7.0
2024-01-27,5,6,Caesar Salad,39,10.0
2024-01-27,5,7,Minestrone Soup,52,9.0
2024-01-28,1,1,Margherita Pizza,30,12.0
2024-01-28,1,2,Pasta Alfredo,34,14.0
2024-01-28,1,3,Lasagna Bolognese,25,16.0
2024-01-28,1,4,Bruschetta,33,8.0
2024-01-28,1,5,Tiramisu,39,7.0
2024-01-28,1,6,Caesar Salad,27,10.0
2024-01-28,1,7,Minestrone Soup,34,9.0
2024-01-28,2,1,Margherita Pizza,31,12.0
2024-01-28,2,2,Pasta Alfredo,45,14.0
2024-01-28,2,3,Lasagna Bolognese,29,16.0
2024-01-28,2,4,Bruschetta,38,8.0
2024-01-28,2,5,Tiramisu,41,7.0
2024-01-28,2,6,Caesar Salad,30,10.0
2024-01-28,2,7,Minestrone Soup,36,9.0
2024-01-28,3,1,Margherita Pizza,38,12.0
2024-01-28,3,2,Pasta Alfredo,44,14.0
2024-01-28,3,3,Lasagna Bolognese,34,16.0
2024-01-28,3,4,Bruschetta,37,8.0
2024-01-28,3,5,Tiramisu,44,7.0
2024-01-28,3,6,Caesar Salad,30,10.0
2024-01-28,3,7,Minestrone Soup,41,9.0
2024-01-28,4,1,Margherita Pizza,36,12.0
2024-01-28,4,2,Pasta Alfredo,50,14.0
2024-01-28,4,3,Lasagna Bolognese,32,16.0
2024-01-28,4,4,Bruschetta,34,8.0
2024-01-28,4,5,Tiramisu,45,7.0
2024-01-28,4,6,Caesar Salad,30,10.0
2024-01-28,4,7,Minestrone Soup,40,9.0
2024-01-28,5,1,Margherita Pizza,38,12.0
2024-01-28,5,2,Pasta Alfredo,45,14.0
2024-01-28,5,3,Lasagna Bolognese,27,16.0
2024-01-28,5,4,Bruschetta,38,8.0
2024-01-28,5,5,Tiramisu,39,7.0
2024-01-28,5,6,Caesar Salad,28,10.0
2024-01-28,5,7,Minestrone Soup,42,9.0
2024-01-29,1,1,Margherita Pizza,27,12.0
2024-01-29,1,2,Pasta Alfredo,30,14.0
2024-01-29,1,3,Lasagna Bolognese,17,16.0
2024-01-29,1,4,Bruschetta,24,8.0
2024-01-29,1,5,Tiramisu,28,7.0
2024-01-29,1,6,Caesar Salad,17,10.0
2024-01-29,1,7,Minestrone Soup,29,9.0
2024-01-29,2,1,Margherita Pizza,28,12.0
2024-01-29,2,2,Pasta Alfredo,29,14.0
2024-01-29,2,3,Lasagna Bolognese,21,16.0
2024-01-29,2,4,Bruschetta,26,8.0
2024-01-29,2,5,Tiramisu,24,7.0
2024-01-29,2,6,Caesar Salad,21,10.0
2024-01-29,2,7,Minestrone Soup,23,9.0
2024-01-29,3,1,Margherita Pizza,24,12.0
2024-01-29,3,2,Pasta Alfredo,30,14.0
2024-01-29,3,3,Lasagna Bolognese,28,16.0
2024-01-29,3,4,Bruschetta,29,8.0
2024-01-29,3,5,Tiramisu,30,7.0
2024-01-29,3,6,Caesar Salad,24,10.0
2024-01-29,3,7,Minestrone Soup,31,9.0
2024-01-29,4,1,Margherita Pizza,31,12.0
2024-01-29,4,2,Pasta Alfredo,33,14.0
2024-01-29,4,3,Lasagna Bolognese,21,16.0
2024-01-29,4,4,Bruschetta,30,8.0
2024-01-29,4,5,Tiramisu,34,7.0
2024-01-29,4,6,Caesar Salad,26,10.0
2024-01-29,4,7,Minestrone Soup,30,9.0
2024-01-29,5,1,Margherita Pizza,32,12.0
2024-01-29,5,2,Pasta Alfredo,33,14.0
2024-01-29,5,3,Lasagna Bolognese,28,16.0
2024-01-29,5,4,Bruschetta,30,8.0
2024-01-29,5,5,Tiramisu,40,7.0
2024-01-29,5,6,Caesar Salad,22,10.0
2024-01-29,5,7,Minestrone Soup,35,9.0
2024-01-30,1,1,Margherita Pizza,29,12.0
2024-01-30,1,2,Pasta Alfredo,31,14.0
2024-01-30,1,3,Lasagna Bolognese,22,16.0
2024-01-30,1,4,Bruschetta,28,8.0
2024-01-30,1,5,Tiramisu,35,7.0
2024-01-30,1,6,Caesar Salad,25,10.0
2024-01-30,1,7,Minestrone Soup,27,9.0
2024-01-30,2,1,Margherita Pizza,30,12.0
2024-01-30,2,2,Pasta Alfredo,41,14.0
2024-01-30,2,3,Lasagna Bolognese,30,16.0
2024-01-30,2,4,Bruschetta,31,8.0
2024-01-30,2,5,Tiramisu,35,7.0
2024-01-30,2,6,Caesar Salad,25,10.0
2024-01-30,2,7,Minestrone Soup,32,9.0
2024-01-30,3,1,Margherita Pizza,28,12.0
2024-01-30,3,2,Pasta Alfredo,36,14.0
2024-01-30,3,3,Lasagna Bolognese,21,16.0
2024-01-30,3,4,Bruschetta,33,8.0
2024-01-30,3,5,Tiramisu,39,7.0
2024-01-30,3,6,Caesar Salad,25,10.0
2024-01-30,3,7,Minestrone Soup,36,9.0
2024-01-30,4,1,Margherita Pizza,29,12.0
2024-01-30,4,2,Pasta Alfredo,34,14.0
2024-01-30,4,3,Lasagna Bolognese,28,16.0
2024-01-30,4,4,Bruschetta,36,8.0
2024-01-30,4,5,Tiramisu,44,7.0
2024-01-30,4,6,Caesar Salad,26,10.0
2024-01-30,4,7,Minestrone Soup,36,9.0
2024-01-30,5,1,Margherita Pizza,34,12.0
2024-01-30,5,2,Pasta Alfredo,40,14.0
2024-01-30,5,3,Lasagna Bolognese,31,16.0
2024-01-30,5,4,Bruschetta,36,8.0
2024-01-30,5,5,Tiramisu,36,7.0
2024-01-30,5,6,Caesar Salad,33,10.0
2024-01-30,5,7,Minestrone Soup,39,9.0
2024-01-31,1,1,Margherita Pizza,27,12.0
2024-01-31,1,2,Pasta Alfredo,34,14.0
2024-01-31,1,3,Lasagna Bolognese,25,16.0
2024-01-31,1,4,Bruschetta,29,8.0
2024-01-31,1,5,Tiramisu,32,7.0
2024-01-31,1,6,Caesar Salad,22,10.0
2024-01-31,1,7,Minestrone Soup,28,9.0
2024-01-31,2,1,Margherita Pizza,34,12.0
2024-01-31,2,2,Pasta Alfredo,37,14.0
2024-01-31,2,3,Lasagna Bolognese,24,16.0
2024-01-31,2,4,Bruschetta,32,8.0
2024-01-31,2,5,Tiramisu,26,7.0
2024-01-31,2,6,Caesar Salad,28,10.0
2024-01-31,2,7,Minestrone Soup,25,9.0
2024-01-31,3,1,Margherita Pizza,30,12.0
2024-01-31,3,2,Pasta Alfredo,33,14.0
2024-01-31,3,3,Lasagna Bolognese,22,16.0
2024-01-31,3,4,Bruschetta,35,8.0
2024-01-31,3,5,Tiramisu,35,7.0
2024-01-31,3,6,Caesar Salad,27,10.0
2024-01-31,3,7,Minestrone Soup,31,9.0
2024-01-31,4,1,Margherita Pizza,34,12.0
2024-01-31,4,2,Pasta Alfredo,39,14.0
2024-01-31,4,3,Lasagna Bolognese,24,16.0
2024-01-31,4,4,Bruschetta,36,8.0
2024-01-31,4,5,Tiramisu,37,7.0
2024-01-31,4,6,Caesar Salad,23,10.0
2024-01-31,4,7,Minestrone Soup,32,9.0
2024-01-31,5,1,Margherita Pizza,39,12.0
2024-01-31,5,2,Pasta Alfredo,43,14.0
2024-01-31,5,3,Lasagna Bolognese,28,16.0
2024-01-31,5,4,Bruschetta,33,8.0
2024-01-31,5,5,Tiramisu,39,7.0
2024-01-31,5,6,Caesar Salad,35,10.0
2024-01-31,5,7,Minestrone Soup,36,9.0
